trip_id,start_date,subscriber_type,start_station_name,start_station_id
1195325,2016-05-10 18:04:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1172507,2016-04-21 18:41:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1199204,2016-05-12 18:36:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1198731,2016-05-12 16:28:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1153600,2016-04-07 17:18:00.000000 UTC,Subscriber,Stanford in Redwood City,25
1178059,2016-04-26 18:47:00.000000 UTC,Subscriber,Kaiser Hospital,26
1226180,2016-06-03 17:34:00.000000 UTC,Subscriber,Kaiser Hospital,26
1160788,2016-04-13 17:29:00.000000 UTC,Subscriber,Kaiser Hospital,26
1226888,2016-06-04 16:22:00.000000 UTC,Subscriber,Kaiser Hospital,26
1201059,2016-05-14 11:26:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1173138,2016-04-22 09:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1192055,2016-05-08 18:11:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1190080,2016-05-05 18:35:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1220838,2016-05-31 12:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1206218,2016-05-18 12:04:00.000000 UTC,Subscriber,San Mateo County Center,23
1170116,2016-04-20 12:03:00.000000 UTC,Subscriber,San Mateo County Center,23
1174365,2016-04-24 00:00:00.000000 UTC,Subscriber,Kaiser Hospital,26
1150961,2016-04-06 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1175036,2016-04-25 08:01:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1149273,2016-04-05 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1157905,2016-04-12 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1180019,2016-04-28 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1257074,2016-06-28 07:33:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1149381,2016-04-05 08:26:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1216150,2016-05-26 08:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1192478,2016-05-09 08:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1176731,2016-04-26 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1250024,2016-06-22 09:19:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1206425,2016-05-18 16:14:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1163060,2016-04-15 07:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1181605,2016-04-29 07:59:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1152611,2016-04-07 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1185475,2016-05-03 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1187157,2016-05-04 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1251345,2016-06-23 07:49:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1255567,2016-06-27 08:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1253059,2016-06-24 08:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1154268,2016-04-08 08:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1161457,2016-04-14 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1248319,2016-06-21 09:27:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1178411,2016-04-27 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1147566,2016-04-04 07:58:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1167313,2016-04-19 08:06:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1171292,2016-04-21 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1159592,2016-04-13 08:20:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1156068,2016-04-11 07:34:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1223624,2016-06-02 08:24:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1183792,2016-05-02 08:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1145431,2016-04-01 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1188835,2016-05-05 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1190445,2016-05-06 07:59:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1180174,2016-04-28 08:43:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1194236,2016-05-10 08:47:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1243993,2016-06-17 08:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1165439,2016-04-18 08:04:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1211500,2016-05-23 09:45:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1187797,2016-05-04 12:55:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1179223,2016-04-27 16:23:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1225035,2016-06-03 07:16:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1179889,2016-04-28 06:48:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1246031,2016-06-20 06:20:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1251183,2016-06-23 06:16:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1174857,2016-04-25 06:17:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
1193870,2016-05-10 06:50:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22
